Year,Country,Receiver,Reg,Giver,GiverReg,Score
1998,Estonia,Estonia (R),E,Finland,N,12
1998,Estonia,Estonia (R),E,Norway,N,0
1998,Estonia,Estonia (R),E,Sweden,N,4
1998,Hungary,Hungary (R),CE,Finland,N,0
1998,Poland,Poland (R),CE,Finland,N,0
1998,Romania,Romania (R),CE,Finland,N,0
1998,Slovakia,Slovakia (R),CE,Finland,N,0
1998,Hungary,Hungary (R),CE,Norway,N,2
1998,Poland,Poland (R),CE,Norway,N,0
1998,Romania,Romania (R),CE,Norway,N,0
1998,Slovakia,Slovakia (R),CE,Norway,N,0
1998,Hungary,Hungary (R),CE,Sweden,N,0
1998,Poland,Poland (R),CE,Sweden,N,0
1998,Romania,Romania (R),CE,Sweden,N,0
1998,Slovakia,Slovakia (R),CE,Sweden,N,0
1998,Croatia,Croatia (R),SE,Finland,N,3
1998,Macedonia,Macedonia (R),SE,Finland,N,0
1998,Croatia,Croatia (R),SE,Norway,N,6
1998,Macedonia,Macedonia (R),SE,Norway,N,0
1998,Croatia,Croatia (R),SE,Sweden,N,3
1998,Macedonia,Macedonia (R),SE,Sweden,N,0
1998,Germany,Germany (R),C,Finland,N,1
1998,Slovenia,Slovenia (R),C,Finland,N,4
1998,Switzerland,Switzerland (R),C,Finland,N,0
1998,Germany,Germany (R),C,Norway,N,0
1998,Slovenia,Slovenia (R),C,Norway,N,0
1998,Switzerland,Switzerland (R),C,Norway,N,0
1998,Germany,Germany (R),C,Sweden,N,0
1998,Slovenia,Slovenia (R),C,Sweden,N,0
1998,Switzerland,Switzerland (R),C,Sweden,N,0
1998,Cyprus,Cyprus (R),S,Finland,N,0
1998,Greece,Greece (R),S,Finland,N,0
1998,Malta,Malta (R),S,Finland,N,5
1998,Portugal,Portugal (R),S,Finland,N,0
1998,Spain,Spain (R),S,Finland,N,0
1998,Cyprus,Cyprus (R),S,Norway,N,0
1998,Greece,Greece (R),S,Norway,N,0
1998,Malta,Malta (R),S,Norway,N,12
1998,Portugal,Portugal (R),S,Norway,N,0
1998,Spain,Spain (R),S,Norway,N,0
1998,Cyprus,Cyprus (R),S,Sweden,N,0
1998,Greece,Greece (R),S,Sweden,N,0
1998,Malta,Malta (R),S,Sweden,N,6
1998,Portugal,Portugal (R),S,Sweden,N,0
1998,Spain,Spain (R),S,Sweden,N,0
1998,Belgium,Belgium (R),W,Finland,N,0
1998,France,France (R),W,Finland,N,0
1998,Ireland,Ireland (R),W,Finland,N,0
1998,Netherlands,Netherlands (R),W,Finland,N,7
1998,United Kingdom,United Kingdom (R),W,Finland,N,8
1998,Belgium,Belgium (R),W,Norway,N,7
1998,France,France (R),W,Norway,N,0
1998,Ireland,Ireland (R),W,Norway,N,4
1998,Netherlands,Netherlands (R),W,Norway,N,8
1998,United Kingdom,United Kingdom (R),W,Norway,N,5
1998,Belgium,Belgium (R),W,Sweden,N,2
1998,France,France (R),W,Sweden,N,0
1998,Ireland,Ireland (R),W,Sweden,N,1
1998,Netherlands,Netherlands (R),W,Sweden,N,8
1998,United Kingdom,United Kingdom (R),W,Sweden,N,7
1998,Norway,Norway (R),N,Finland,N,2
1998,Sweden,Sweden (R),N,Finland,N,6
1998,Finland,Finland (R),N,Norway,N,1
1998,Sweden,Sweden (R),N,Norway,N,10
1998,Finland,Finland (R),N,Sweden,N,10
1998,Norway,Norway (R),N,Sweden,N,12
1999,Turkey,Turkey (R),A,Israel,A,0
1999,Israel,Israel (R),A,Turkey,A,3
1999,Estonia,Estonia (R),E,Israel,A,1
1999,Lithuania,Lithuania (R),E,Israel,A,3
1999,Estonia,Estonia (R),E,Turkey,A,0
1999,Lithuania,Lithuania (R),E,Turkey,A,0
1999,Poland,Poland (R),CE,Israel,A,0
1999,Poland,Poland (R),CE,Turkey,A,0
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Israel,A,0
1999,Croatia,Croatia (R),SE,Israel,A,7
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Turkey,A,7
1999,Croatia,Croatia (R),SE,Turkey,A,8
1999,Austria,Austria (R),C,Israel,A,0
1999,Germany,Germany (R),C,Israel,A,12
1999,Slovenia,Slovenia (R),C,Israel,A,0
1999,Austria,Austria (R),C,Turkey,A,0
1999,Germany,Germany (R),C,Turkey,A,12
1999,Slovenia,Slovenia (R),C,Turkey,A,0
1999,Cyprus,Cyprus (R),S,Israel,A,0
1999,Malta,Malta (R),S,Israel,A,0
1999,Portugal,Portugal (R),S,Israel,A,0
1999,Spain,Spain (R),S,Israel,A,0
1999,Cyprus,Cyprus (R),S,Turkey,A,0
1999,Malta,Malta (R),S,Turkey,A,0
1999,Portugal,Portugal (R),S,Turkey,A,0
1999,Spain,Spain (R),S,Turkey,A,0
1999,Belgium,Belgium (R),W,Israel,A,5
1999,France,France (R),W,Israel,A,0
1999,Ireland,Ireland (R),W,Israel,A,0
1999,Netherlands,Netherlands (R),W,Israel,A,6
1999,United Kingdom,United Kingdom (R),W,Israel,A,4
1999,Belgium,Belgium (R),W,Turkey,A,0
1999,France,France (R),W,Turkey,A,2
1999,Ireland,Ireland (R),W,Turkey,A,1
1999,Netherlands,Netherlands (R),W,Turkey,A,5
1999,United Kingdom,United Kingdom (R),W,Turkey,A,4
1999,Denmark,Denmark (R),N,Israel,A,2
1999,Iceland,Iceland (R),N,Israel,A,10
1999,Norway,Norway (R),N,Israel,A,0
1999,Sweden,Sweden (R),N,Israel,A,8
1999,Denmark,Denmark (R),N,Turkey,A,0
1999,Iceland,Iceland (R),N,Turkey,A,10
1999,Norway,Norway (R),N,Turkey,A,0
1999,Sweden,Sweden (R),N,Turkey,A,6
1999,Israel,Israel (R),A,Estonia,E,4
1999,Turkey,Turkey (R),A,Estonia,E,0
1999,Israel,Israel (R),A,Lithuania,E,0
1999,Turkey,Turkey (R),A,Lithuania,E,0
1999,Lithuania,Lithuania (R),E,Estonia,E,2
1999,Estonia,Estonia (R),E,Lithuania,E,1
1999,Poland,Poland (R),CE,Estonia,E,0
1999,Poland,Poland (R),CE,Lithuania,E,7
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Estonia,E,0
1999,Croatia,Croatia (R),SE,Estonia,E,3
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Lithuania,E,0
1999,Croatia,Croatia (R),SE,Lithuania,E,6
1999,Austria,Austria (R),C,Estonia,E,8
1999,Germany,Germany (R),C,Estonia,E,7
1999,Slovenia,Slovenia (R),C,Estonia,E,0
1999,Austria,Austria (R),C,Lithuania,E,0
1999,Germany,Germany (R),C,Lithuania,E,0
1999,Slovenia,Slovenia (R),C,Lithuania,E,10
1999,Cyprus,Cyprus (R),S,Estonia,E,0
1999,Malta,Malta (R),S,Estonia,E,1
1999,Portugal,Portugal (R),S,Estonia,E,0
1999,Spain,Spain (R),S,Estonia,E,0
1999,Cyprus,Cyprus (R),S,Lithuania,E,0
1999,Malta,Malta (R),S,Lithuania,E,0
1999,Portugal,Portugal (R),S,Lithuania,E,0
1999,Spain,Spain (R),S,Lithuania,E,0
1999,Belgium,Belgium (R),W,Estonia,E,5
1999,France,France (R),W,Estonia,E,0
1999,Ireland,Ireland (R),W,Estonia,E,0
1999,Netherlands,Netherlands (R),W,Estonia,E,0
1999,United Kingdom,United Kingdom (R),W,Estonia,E,0
1999,Belgium,Belgium (R),W,Lithuania,E,0
1999,France,France (R),W,Lithuania,E,2
1999,Ireland,Ireland (R),W,Lithuania,E,12
1999,Netherlands,Netherlands (R),W,Lithuania,E,4
1999,United Kingdom,United Kingdom (R),W,Lithuania,E,5
1999,Denmark,Denmark (R),N,Estonia,E,6
1999,Iceland,Iceland (R),N,Estonia,E,10
1999,Norway,Norway (R),N,Estonia,E,0
1999,Sweden,Sweden (R),N,Estonia,E,12
1999,Denmark,Denmark (R),N,Lithuania,E,0
1999,Iceland,Iceland (R),N,Lithuania,E,8
1999,Norway,Norway (R),N,Lithuania,E,0
1999,Sweden,Sweden (R),N,Lithuania,E,3
1999,Israel,Israel (R),A,Poland,CE,10
1999,Turkey,Turkey (R),A,Poland,CE,0
1999,Estonia,Estonia (R),E,Poland,CE,8
1999,Lithuania,Lithuania (R),E,Poland,CE,0
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Poland,CE,5
1999,Croatia,Croatia (R),SE,Poland,CE,7
1999,Austria,Austria (R),C,Poland,CE,3
1999,Germany,Germany (R),C,Poland,CE,12
1999,Slovenia,Slovenia (R),C,Poland,CE,0
1999,Cyprus,Cyprus (R),S,Poland,CE,0
1999,Malta,Malta (R),S,Poland,CE,0
1999,Portugal,Portugal (R),S,Poland,CE,0
1999,Spain,Spain (R),S,Poland,CE,0
1999,Belgium,Belgium (R),W,Poland,CE,2
1999,France,France (R),W,Poland,CE,0
1999,Ireland,Ireland (R),W,Poland,CE,0
1999,Netherlands,Netherlands (R),W,Poland,CE,0
1999,United Kingdom,United Kingdom (R),W,Poland,CE,0
1999,Denmark,Denmark (R),N,Poland,CE,1
1999,Iceland,Iceland (R),N,Poland,CE,4
1999,Norway,Norway (R),N,Poland,CE,0
1999,Sweden,Sweden (R),N,Poland,CE,6
1999,Israel,Israel (R),A,Bosnia-Herzegovina,SE,2
1999,Turkey,Turkey (R),A,Bosnia-Herzegovina,SE,0
1999,Israel,Israel (R),A,Croatia,SE,8
1999,Turkey,Turkey (R),A,Croatia,SE,0
1999,Estonia,Estonia (R),E,Bosnia-Herzegovina,SE,3
1999,Lithuania,Lithuania (R),E,Bosnia-Herzegovina,SE,0
1999,Estonia,Estonia (R),E,Croatia,SE,0
1999,Lithuania,Lithuania (R),E,Croatia,SE,2
1999,Poland,Poland (R),CE,Bosnia-Herzegovina,SE,6
1999,Poland,Poland (R),CE,Croatia,SE,0
1999,Croatia,Croatia (R),SE,Bosnia-Herzegovina,SE,8
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Croatia,SE,10
1999,Austria,Austria (R),C,Bosnia-Herzegovina,SE,0
1999,Germany,Germany (R),C,Bosnia-Herzegovina,SE,10
1999,Slovenia,Slovenia (R),C,Bosnia-Herzegovina,SE,5
1999,Austria,Austria (R),C,Croatia,SE,0
1999,Germany,Germany (R),C,Croatia,SE,3
1999,Slovenia,Slovenia (R),C,Croatia,SE,12
1999,Cyprus,Cyprus (R),S,Bosnia-Herzegovina,SE,0
1999,Malta,Malta (R),S,Bosnia-Herzegovina,SE,7
1999,Portugal,Portugal (R),S,Bosnia-Herzegovina,SE,0
1999,Spain,Spain (R),S,Bosnia-Herzegovina,SE,0
1999,Cyprus,Cyprus (R),S,Croatia,SE,0
1999,Malta,Malta (R),S,Croatia,SE,6
1999,Portugal,Portugal (R),S,Croatia,SE,0
1999,Spain,Spain (R),S,Croatia,SE,1
1999,Belgium,Belgium (R),W,Bosnia-Herzegovina,SE,0
1999,France,France (R),W,Bosnia-Herzegovina,SE,0
1999,Ireland,Ireland (R),W,Bosnia-Herzegovina,SE,0
1999,Netherlands,Netherlands (R),W,Bosnia-Herzegovina,SE,4
1999,United Kingdom,United Kingdom (R),W,Bosnia-Herzegovina,SE,1
1999,Belgium,Belgium (R),W,Croatia,SE,4
1999,France,France (R),W,Croatia,SE,0
1999,Ireland,Ireland (R),W,Croatia,SE,0
1999,Netherlands,Netherlands (R),W,Croatia,SE,0
1999,United Kingdom,United Kingdom (R),W,Croatia,SE,5
1999,Denmark,Denmark (R),N,Bosnia-Herzegovina,SE,0
1999,Iceland,Iceland (R),N,Bosnia-Herzegovina,SE,0
1999,Norway,Norway (R),N,Bosnia-Herzegovina,SE,0
1999,Sweden,Sweden (R),N,Bosnia-Herzegovina,SE,12
1999,Denmark,Denmark (R),N,Croatia,SE,0
1999,Iceland,Iceland (R),N,Croatia,SE,0
1999,Norway,Norway (R),N,Croatia,SE,7
1999,Sweden,Sweden (R),N,Croatia,SE,0
1999,Israel,Israel (R),A,Austria,C,1
1999,Turkey,Turkey (R),A,Austria,C,0
1999,Israel,Israel (R),A,Germany,C,7
1999,Turkey,Turkey (R),A,Germany,C,12
1999,Israel,Israel (R),A,Slovenia,C,1
1999,Turkey,Turkey (R),A,Slovenia,C,0
1999,Estonia,Estonia (R),E,Austria,C,3
1999,Lithuania,Lithuania (R),E,Austria,C,0
1999,Estonia,Estonia (R),E,Germany,C,6
1999,Lithuania,Lithuania (R),E,Germany,C,0
1999,Estonia,Estonia (R),E,Slovenia,C,8
1999,Lithuania,Lithuania (R),E,Slovenia,C,0
1999,Poland,Poland (R),CE,Austria,C,0
1999,Poland,Poland (R),CE,Germany,C,4
1999,Poland,Poland (R),CE,Slovenia,C,0
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Austria,C,12
1999,Croatia,Croatia (R),SE,Austria,C,8
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Germany,C,8
1999,Croatia,Croatia (R),SE,Germany,C,10
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Slovenia,C,10
1999,Croatia,Croatia (R),SE,Slovenia,C,12
1999,Germany,Germany (R),C,Austria,C,10
1999,Slovenia,Slovenia (R),C,Austria,C,0
1999,Austria,Austria (R),C,Germany,C,5
1999,Slovenia,Slovenia (R),C,Germany,C,0
1999,Austria,Austria (R),C,Slovenia,C,4
1999,Germany,Germany (R),C,Slovenia,C,6
1999,Cyprus,Cyprus (R),S,Austria,C,0
1999,Malta,Malta (R),S,Austria,C,7
1999,Portugal,Portugal (R),S,Austria,C,0
1999,Spain,Spain (R),S,Austria,C,0
1999,Cyprus,Cyprus (R),S,Germany,C,0
1999,Malta,Malta (R),S,Germany,C,1
1999,Portugal,Portugal (R),S,Germany,C,0
1999,Spain,Spain (R),S,Germany,C,0
1999,Cyprus,Cyprus (R),S,Slovenia,C,0
1999,Malta,Malta (R),S,Slovenia,C,0
1999,Portugal,Portugal (R),S,Slovenia,C,0
1999,Spain,Spain (R),S,Slovenia,C,0
1999,Belgium,Belgium (R),W,Austria,C,0
1999,France,France (R),W,Austria,C,0
1999,Ireland,Ireland (R),W,Austria,C,0
1999,Netherlands,Netherlands (R),W,Austria,C,4
1999,United Kingdom,United Kingdom (R),W,Austria,C,0
1999,Belgium,Belgium (R),W,Germany,C,0
1999,France,France (R),W,Germany,C,0
1999,Ireland,Ireland (R),W,Germany,C,0
1999,Netherlands,Netherlands (R),W,Germany,C,0
1999,United Kingdom,United Kingdom (R),W,Germany,C,0
1999,Belgium,Belgium (R),W,Slovenia,C,0
1999,France,France (R),W,Slovenia,C,0
1999,Ireland,Ireland (R),W,Slovenia,C,0
1999,Netherlands,Netherlands (R),W,Slovenia,C,3
1999,United Kingdom,United Kingdom (R),W,Slovenia,C,2
1999,Denmark,Denmark (R),N,Austria,C,5
1999,Iceland,Iceland (R),N,Austria,C,2
1999,Norway,Norway (R),N,Austria,C,0
1999,Sweden,Sweden (R),N,Austria,C,6
1999,Denmark,Denmark (R),N,Germany,C,0
1999,Iceland,Iceland (R),N,Germany,C,3
1999,Norway,Norway (R),N,Germany,C,0
1999,Sweden,Sweden (R),N,Germany,C,2
1999,Denmark,Denmark (R),N,Slovenia,C,5
1999,Iceland,Iceland (R),N,Slovenia,C,0
1999,Norway,Norway (R),N,Slovenia,C,0
1999,Sweden,Sweden (R),N,Slovenia,C,7
1999,Israel,Israel (R),A,Cyprus,S,10
1999,Turkey,Turkey (R),A,Cyprus,S,0
1999,Israel,Israel (R),A,Malta,S,6
1999,Turkey,Turkey (R),A,Malta,S,0
1999,Israel,Israel (R),A,Portugal,S,8
1999,Turkey,Turkey (R),A,Portugal,S,0
1999,Israel,Israel (R),A,Spain,S,8
1999,Turkey,Turkey (R),A,Spain,S,0
1999,Estonia,Estonia (R),E,Cyprus,S,0
1999,Lithuania,Lithuania (R),E,Cyprus,S,5
1999,Estonia,Estonia (R),E,Malta,S,7
1999,Lithuania,Lithuania (R),E,Malta,S,1
1999,Estonia,Estonia (R),E,Portugal,S,7
1999,Lithuania,Lithuania (R),E,Portugal,S,0
1999,Estonia,Estonia (R),E,Spain,S,1
1999,Lithuania,Lithuania (R),E,Spain,S,0
1999,Poland,Poland (R),CE,Cyprus,S,0
1999,Poland,Poland (R),CE,Malta,S,0
1999,Poland,Poland (R),CE,Portugal,S,0
1999,Poland,Poland (R),CE,Spain,S,0
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Cyprus,S,0
1999,Croatia,Croatia (R),SE,Cyprus,S,2
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Malta,S,0
1999,Croatia,Croatia (R),SE,Malta,S,5
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Portugal,S,0
1999,Croatia,Croatia (R),SE,Portugal,S,6
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Spain,S,0
1999,Croatia,Croatia (R),SE,Spain,S,12
1999,Austria,Austria (R),C,Cyprus,S,1
1999,Germany,Germany (R),C,Cyprus,S,0
1999,Slovenia,Slovenia (R),C,Cyprus,S,0
1999,Austria,Austria (R),C,Malta,S,0
1999,Germany,Germany (R),C,Malta,S,3
1999,Slovenia,Slovenia (R),C,Malta,S,0
1999,Austria,Austria (R),C,Portugal,S,5
1999,Germany,Germany (R),C,Portugal,S,12
1999,Slovenia,Slovenia (R),C,Portugal,S,0
1999,Austria,Austria (R),C,Spain,S,0
1999,Germany,Germany (R),C,Spain,S,7
1999,Slovenia,Slovenia (R),C,Spain,S,2
1999,Malta,Malta (R),S,Cyprus,S,3
1999,Portugal,Portugal (R),S,Cyprus,S,0
1999,Spain,Spain (R),S,Cyprus,S,0
1999,Cyprus,Cyprus (R),S,Malta,S,0
1999,Portugal,Portugal (R),S,Malta,S,0
1999,Spain,Spain (R),S,Malta,S,0
1999,Cyprus,Cyprus (R),S,Portugal,S,0
1999,Malta,Malta (R),S,Portugal,S,1
1999,Spain,Spain (R),S,Portugal,S,0
1999,Cyprus,Cyprus (R),S,Spain,S,0
1999,Malta,Malta (R),S,Spain,S,0
1999,Portugal,Portugal (R),S,Spain,S,0
1999,Belgium,Belgium (R),W,Cyprus,S,0
1999,France,France (R),W,Cyprus,S,0
1999,Ireland,Ireland (R),W,Cyprus,S,0
1999,Netherlands,Netherlands (R),W,Cyprus,S,0
1999,United Kingdom,United Kingdom (R),W,Cyprus,S,4
1999,Belgium,Belgium (R),W,Malta,S,0
1999,France,France (R),W,Malta,S,0
1999,Ireland,Ireland (R),W,Malta,S,0
1999,Netherlands,Netherlands (R),W,Malta,S,2
1999,United Kingdom,United Kingdom (R),W,Malta,S,8
1999,Belgium,Belgium (R),W,Portugal,S,0
1999,France,France (R),W,Portugal,S,0
1999,Ireland,Ireland (R),W,Portugal,S,0
1999,Netherlands,Netherlands (R),W,Portugal,S,2
1999,United Kingdom,United Kingdom (R),W,Portugal,S,0
1999,Belgium,Belgium (R),W,Spain,S,0
1999,France,France (R),W,Spain,S,0
1999,Ireland,Ireland (R),W,Spain,S,0
1999,Netherlands,Netherlands (R),W,Spain,S,3
1999,United Kingdom,United Kingdom (R),W,Spain,S,4
1999,Denmark,Denmark (R),N,Cyprus,S,8
1999,Iceland,Iceland (R),N,Cyprus,S,12
1999,Norway,Norway (R),N,Cyprus,S,7
1999,Sweden,Sweden (R),N,Cyprus,S,6
1999,Denmark,Denmark (R),N,Malta,S,4
1999,Iceland,Iceland (R),N,Malta,S,10
1999,Norway,Norway (R),N,Malta,S,0
1999,Sweden,Sweden (R),N,Malta,S,12
1999,Denmark,Denmark (R),N,Portugal,S,3
1999,Iceland,Iceland (R),N,Portugal,S,4
1999,Norway,Norway (R),N,Portugal,S,0
1999,Sweden,Sweden (R),N,Portugal,S,10
1999,Denmark,Denmark (R),N,Spain,S,5
1999,Iceland,Iceland (R),N,Spain,S,10
1999,Norway,Norway (R),N,Spain,S,0
1999,Sweden,Sweden (R),N,Spain,S,6
1999,Israel,Israel (R),A,Belgium,W,3
1999,Turkey,Turkey (R),A,Belgium,W,0
1999,Israel,Israel (R),A,France,W,10
1999,Turkey,Turkey (R),A,France,W,5
1999,Israel,Israel (R),A,Ireland,W,0
1999,Turkey,Turkey (R),A,Ireland,W,0
1999,Israel,Israel (R),A,Netherlands,W,4
1999,Turkey,Turkey (R),A,Netherlands,W,0
1999,Israel,Israel (R),A,United Kingdom,W,0
1999,Turkey,Turkey (R),A,United Kingdom,W,0
1999,Estonia,Estonia (R),E,Belgium,W,4
1999,Lithuania,Lithuania (R),E,Belgium,W,0
1999,Estonia,Estonia (R),E,France,W,4
1999,Lithuania,Lithuania (R),E,France,W,0
1999,Estonia,Estonia (R),E,Ireland,W,8
1999,Lithuania,Lithuania (R),E,Ireland,W,0
1999,Estonia,Estonia (R),E,Netherlands,W,5
1999,Lithuania,Lithuania (R),E,Netherlands,W,0
1999,Estonia,Estonia (R),E,United Kingdom,W,3
1999,Lithuania,Lithuania (R),E,United Kingdom,W,0
1999,Poland,Poland (R),CE,Belgium,W,0
1999,Poland,Poland (R),CE,France,W,0
1999,Poland,Poland (R),CE,Ireland,W,0
1999,Poland,Poland (R),CE,Netherlands,W,0
1999,Poland,Poland (R),CE,United Kingdom,W,0
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Belgium,W,1
1999,Croatia,Croatia (R),SE,Belgium,W,5
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,France,W,6
1999,Croatia,Croatia (R),SE,France,W,7
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Ireland,W,0
1999,Croatia,Croatia (R),SE,Ireland,W,6
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Netherlands,W,3
1999,Croatia,Croatia (R),SE,Netherlands,W,1
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,United Kingdom,W,0
1999,Croatia,Croatia (R),SE,United Kingdom,W,0
1999,Austria,Austria (R),C,Belgium,W,6
1999,Germany,Germany (R),C,Belgium,W,10
1999,Slovenia,Slovenia (R),C,Belgium,W,2
1999,Austria,Austria (R),C,France,W,0
1999,Germany,Germany (R),C,France,W,8
1999,Slovenia,Slovenia (R),C,France,W,1
1999,Austria,Austria (R),C,Ireland,W,0
1999,Germany,Germany (R),C,Ireland,W,0
1999,Slovenia,Slovenia (R),C,Ireland,W,12
1999,Austria,Austria (R),C,Netherlands,W,2
1999,Germany,Germany (R),C,Netherlands,W,12
1999,Slovenia,Slovenia (R),C,Netherlands,W,6
1999,Austria,Austria (R),C,United Kingdom,W,7
1999,Germany,Germany (R),C,United Kingdom,W,1
1999,Slovenia,Slovenia (R),C,United Kingdom,W,0
1999,Cyprus,Cyprus (R),S,Belgium,W,0
1999,Malta,Malta (R),S,Belgium,W,0
1999,Portugal,Portugal (R),S,Belgium,W,0
1999,Spain,Spain (R),S,Belgium,W,0
1999,Cyprus,Cyprus (R),S,France,W,0
1999,Malta,Malta (R),S,France,W,0
1999,Portugal,Portugal (R),S,France,W,12
1999,Spain,Spain (R),S,France,W,0
1999,Cyprus,Cyprus (R),S,Ireland,W,0
1999,Malta,Malta (R),S,Ireland,W,0
1999,Portugal,Portugal (R),S,Ireland,W,0
1999,Spain,Spain (R),S,Ireland,W,0
1999,Cyprus,Cyprus (R),S,Netherlands,W,0
1999,Malta,Malta (R),S,Netherlands,W,0
1999,Portugal,Portugal (R),S,Netherlands,W,0
1999,Spain,Spain (R),S,Netherlands,W,0
1999,Cyprus,Cyprus (R),S,United Kingdom,W,2
1999,Malta,Malta (R),S,United Kingdom,W,6
1999,Portugal,Portugal (R),S,United Kingdom,W,0
1999,Spain,Spain (R),S,United Kingdom,W,0
1999,France,France (R),W,Belgium,W,0
1999,Ireland,Ireland (R),W,Belgium,W,0
1999,Netherlands,Netherlands (R),W,Belgium,W,12
1999,United Kingdom,United Kingdom (R),W,Belgium,W,0
1999,Belgium,Belgium (R),W,France,W,2
1999,Ireland,Ireland (R),W,France,W,0
1999,Netherlands,Netherlands (R),W,France,W,0
1999,United Kingdom,United Kingdom (R),W,France,W,0
1999,Belgium,Belgium (R),W,Ireland,W,10
1999,France,France (R),W,Ireland,W,2
1999,Netherlands,Netherlands (R),W,Ireland,W,1
1999,United Kingdom,United Kingdom (R),W,Ireland,W,0
1999,Belgium,Belgium (R),W,Netherlands,W,10
1999,France,France (R),W,Netherlands,W,0
1999,Ireland,Ireland (R),W,Netherlands,W,0
1999,United Kingdom,United Kingdom (R),W,Netherlands,W,0
1999,Belgium,Belgium (R),W,United Kingdom,W,0
1999,France,France (R),W,United Kingdom,W,0
1999,Ireland,Ireland (R),W,United Kingdom,W,4
1999,Netherlands,Netherlands (R),W,United Kingdom,W,8
1999,Denmark,Denmark (R),N,Belgium,W,0
1999,Iceland,Iceland (R),N,Belgium,W,8
1999,Norway,Norway (R),N,Belgium,W,0
1999,Sweden,Sweden (R),N,Belgium,W,7
1999,Denmark,Denmark (R),N,France,W,0
1999,Iceland,Iceland (R),N,France,W,0
1999,Norway,Norway (R),N,France,W,0
1999,Sweden,Sweden (R),N,France,W,3
1999,Denmark,Denmark (R),N,Ireland,W,7
1999,Iceland,Iceland (R),N,Ireland,W,4
1999,Norway,Norway (R),N,Ireland,W,3
1999,Sweden,Sweden (R),N,Ireland,W,5
1999,Denmark,Denmark (R),N,Netherlands,W,0
1999,Iceland,Iceland (R),N,Netherlands,W,7
1999,Norway,Norway (R),N,Netherlands,W,0
1999,Sweden,Sweden (R),N,Netherlands,W,8
1999,Denmark,Denmark (R),N,United Kingdom,W,5
1999,Iceland,Iceland (R),N,United Kingdom,W,10
1999,Norway,Norway (R),N,United Kingdom,W,0
1999,Sweden,Sweden (R),N,United Kingdom,W,12
1999,Israel,Israel (R),A,Denmark,N,2
1999,Turkey,Turkey (R),A,Denmark,N,0
1999,Israel,Israel (R),A,Iceland,N,1
1999,Turkey,Turkey (R),A,Iceland,N,0
1999,Israel,Israel (R),A,Norway,N,2
1999,Turkey,Turkey (R),A,Norway,N,4
1999,Israel,Israel (R),A,Sweden,N,3
1999,Turkey,Turkey (R),A,Sweden,N,0
1999,Estonia,Estonia (R),E,Denmark,N,4
1999,Lithuania,Lithuania (R),E,Denmark,N,0
1999,Estonia,Estonia (R),E,Iceland,N,2
1999,Lithuania,Lithuania (R),E,Iceland,N,0
1999,Estonia,Estonia (R),E,Norway,N,5
1999,Lithuania,Lithuania (R),E,Norway,N,0
1999,Estonia,Estonia (R),E,Sweden,N,10
1999,Lithuania,Lithuania (R),E,Sweden,N,0
1999,Poland,Poland (R),CE,Denmark,N,0
1999,Poland,Poland (R),CE,Iceland,N,0
1999,Poland,Poland (R),CE,Norway,N,0
1999,Poland,Poland (R),CE,Sweden,N,0
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Denmark,N,8
1999,Croatia,Croatia (R),SE,Denmark,N,0
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Iceland,N,3
1999,Croatia,Croatia (R),SE,Iceland,N,4
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Norway,N,7
1999,Croatia,Croatia (R),SE,Norway,N,0
1999,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Sweden,N,6
1999,Croatia,Croatia (R),SE,Sweden,N,1
1999,Austria,Austria (R),C,Denmark,N,3
1999,Germany,Germany (R),C,Denmark,N,5
1999,Slovenia,Slovenia (R),C,Denmark,N,0
1999,Austria,Austria (R),C,Iceland,N,8
1999,Germany,Germany (R),C,Iceland,N,5
1999,Slovenia,Slovenia (R),C,Iceland,N,0
1999,Austria,Austria (R),C,Norway,N,6
1999,Germany,Germany (R),C,Norway,N,3
1999,Slovenia,Slovenia (R),C,Norway,N,0
1999,Austria,Austria (R),C,Sweden,N,7
